id,VacantLot,Condominium,NbrOfUnits,NbrOfApts,ResSalePrice,VacBldgYear,ZIP
4803.18_60_0,FALSE,FALSE,1,0,"33,500.00",0,63143
4803.18_70_0,FALSE,FALSE,1,0,"8,000.00",0,63143
4803.18_80_0,FALSE,FALSE,1,0,"19,000.00",0,63143
4803.18_110_0,FALSE,FALSE,1,0,"26,400.00",0,63143
4803.18_130_0,FALSE,FALSE,1,0,"113,000.00",0,63143
4803.18_140_0,TRUE,FALSE,0,0,"65,000.00",0,63143
4803.18_150_0,FALSE,FALSE,1,0,"16,500.00",0,63143
4803.18_170_0,FALSE,FALSE,1,0,"17,000.00",0,63143
4803.18_180_0,FALSE,FALSE,1,0,"13,500.00",0,63143
4803.18_190_0,FALSE,FALSE,1,0,"21,700.00",0,63143
4803.18_200_0,FALSE,FALSE,1,0,"48,000.00",0,63143
4803.18_210_0,FALSE,FALSE,0,0,"122,500.00",2006,63143
4804_120_0,FALSE,FALSE,1,0,"9,500.00",0,63143
4804_130_0,FALSE,FALSE,1,0,"16,500.00",0,63143
4804_140_0,FALSE,FALSE,1,0,"66,425.00",0,63143
4804_150_0,FALSE,FALSE,1,0,"19,000.00",0,63143
4804_170_0,FALSE,FALSE,1,0,"35,600.00",0,63143
4804_190_0,FALSE,FALSE,1,0,"18,000.00",0,63143
4804_200_0,FALSE,FALSE,1,0,"40,000.00",2011,63143
4804_260_0,FALSE,FALSE,1,0,"89,500.00",0,63143
4804_280_0,FALSE,FALSE,1,0,"32,500.00",0,63143
4808_110_0,FALSE,FALSE,2,0,"59,000.00",0,63143
4808_120_0,FALSE,FALSE,1,0,"12,000.00",0,63143
4808_130_0,FALSE,FALSE,1,0,"10,000.00",0,63143
4808_180_0,FALSE,FALSE,1,0,"25,000.00",0,63143
4809_20_0,FALSE,FALSE,1,0,"7,500.00",0,63143
4809_30_0,FALSE,FALSE,1,0,"20,000.00",0,63143
4809_40_0,FALSE,FALSE,1,0,"91,900.00",2015,63143
4809_60_0,FALSE,FALSE,1,0,"10,000.00",0,63143
4809_70_0,FALSE,FALSE,1,0,"44,900.00",0,63143
4809_80_0,FALSE,FALSE,2,0,"59,900.00",0,63143
4809_100_0,FALSE,FALSE,1,0,"38,500.00",0,63143
4809_110_0,FALSE,FALSE,1,0,"70,000.00",0,63143
4809_120_0,FALSE,FALSE,1,0,"57,000.00",0,63143
4809_340_0,FALSE,FALSE,1,0,"85,000.00",2016,63143
4810_130_0,FALSE,FALSE,1,0,"26,000.00",1989,63143
4810_140_0,TRUE,FALSE,0,0,"33,000.00",2008,63143
4810_150_0,TRUE,FALSE,0,0,"33,000.00",2008,63143
4810_190_0,FALSE,FALSE,1,0,"11,000.00",0,63143
4810_240_0,FALSE,FALSE,1,0,"40,000.00",0,63143
4811_10_0,FALSE,FALSE,1,0,"65,000.00",0,63143
4811_20_0,FALSE,FALSE,1,0,"15,000.00",0,63143
4811_30_0,FALSE,FALSE,1,0,"55,000.00",0,63143
4811_50_0,FALSE,FALSE,2,0,"45,000.00",1990,63143
4811_60_0,FALSE,FALSE,2,0,"109,500.00",1993,63143
4811_70_0,TRUE,FALSE,0,0,"3,500.00",2000,63143
4811_80_0,FALSE,FALSE,1,0,"55,000.00",0,63143
4811_90_0,FALSE,FALSE,1,0,"56,000.00",0,63143
4811_130_0,FALSE,FALSE,1,0,"39,000.00",0,63143
4811_135_0,FALSE,FALSE,1,0,"26,000.00",0,63143
4811_140_0,FALSE,FALSE,1,0,"18,000.00",0,63143
4811_145_0,FALSE,FALSE,1,0,"75,000.00",0,63143
4811_150_7,FALSE,FALSE,3,3,"134,000.00",0,63143
4811_160_0,FALSE,FALSE,1,0,"55,000.00",0,63143
4811_175_0,FALSE,FALSE,1,0,"46,000.00",0,63143
4812_50_0,FALSE,FALSE,1,0,"27,500.00",0,63139
4812_60_0,FALSE,FALSE,1,0,"106,900.00",0,63139
4812_90_0,FALSE,FALSE,1,0,"93,000.00",0,63139
4812_100_0,FALSE,FALSE,1,0,"90,000.00",0,63139
4812_110_0,FALSE,FALSE,1,0,"120,000.00",0,63139
4812_120_0,FALSE,FALSE,1,0,"126,000.00",0,63139
4812_130_0,FALSE,FALSE,1,0,"112,000.00",0,63139
4812_140_0,FALSE,FALSE,1,0,"101,000.00",0,63139
4812_150_0,FALSE,FALSE,1,0,"100,000.00",0,63139
4812_160_0,FALSE,FALSE,1,0,"175,000.00",0,63139
4813_70_0,FALSE,FALSE,1,0,"60,000.00",0,63139
4814_10_0,FALSE,FALSE,1,0,"25,000.00",0,63139
4814_20_0,FALSE,FALSE,1,0,"66,900.00",0,63139
4814_30_0,FALSE,FALSE,1,0,"47,750.00",0,63139
4814_60_0,FALSE,FALSE,1,0,"85,000.00",0,63139
4814_70_0,FALSE,FALSE,1,0,"59,500.00",0,63139
4814_85_0,FALSE,FALSE,1,0,"119,500.00",0,63139
4814_90_0,FALSE,FALSE,1,0,"80,500.00",0,63139
4815_40_0,FALSE,FALSE,2,0,"86,500.00",0,63139
4815_70_0,FALSE,FALSE,2,0,"87,500.00",0,63139
4815_90_0,FALSE,FALSE,2,0,"32,400.00",0,63139
4815_120_1,FALSE,FALSE,1,0,"195,000.00",0,63139
4815_120_2,FALSE,FALSE,1,0,"195,000.00",0,63139
4815_130_0,FALSE,FALSE,1,0,"86,900.00",0,63139
4815_180_0,FALSE,FALSE,1,0,"72,500.00",0,63139
4815_190_0,FALSE,FALSE,1,0,"47,400.00",0,63139
4815_200_0,FALSE,FALSE,1,0,"42,000.00",0,63139
4815_210_0,FALSE,FALSE,1,0,"115,000.00",0,63139
4815_220_0,FALSE,FALSE,1,0,"18,000.00",0,63139
4815_240_0,FALSE,FALSE,1,0,"133,900.00",0,63139
4815_250_0,FALSE,FALSE,1,0,"28,000.00",0,63139
4815_260_0,FALSE,FALSE,1,0,"150,000.00",0,63139
4815_280_0,FALSE,FALSE,1,0,"47,000.00",0,63139
4815_310_0,FALSE,FALSE,1,0,"97,000.00",0,63139
4815_320_0,FALSE,FALSE,1,0,"110,000.00",0,63139
4815_330_0,FALSE,FALSE,1,0,"61,500.00",0,63139
4815_340_0,FALSE,FALSE,1,0,"122,000.00",0,63139
4815_360_0,FALSE,FALSE,1,0,"118,500.00",0,63139
4815_370_0,FALSE,FALSE,1,0,"86,500.00",0,63139
4815_380_0,FALSE,FALSE,1,0,"100,000.00",0,63139
4815_390_0,FALSE,FALSE,1,0,"85,000.00",0,63139
4815_410_0,FALSE,FALSE,1,0,"154,900.00",0,63139
4815_420_0,FALSE,FALSE,1,0,"107,000.00",0,63139
4815_430_0,FALSE,FALSE,1,0,"127,900.00",0,63139
4815_440_0,FALSE,FALSE,1,0,"81,000.00",0,63139
4815_450_0,FALSE,FALSE,1,0,"91,000.00",0,63139
4815_460_0,FALSE,FALSE,1,0,"58,000.00",0,63139
4815_470_0,FALSE,FALSE,1,0,"130,900.00",0,63139
4815_480_0,FALSE,FALSE,1,0,"177,000.00",0,63139
4815_490_0,FALSE,FALSE,1,0,"33,500.00",0,63139
4815_500_0,FALSE,FALSE,1,0,"119,500.00",0,63139
4815_510_0,FALSE,FALSE,2,0,"85,500.00",0,63139
4815_520_0,FALSE,FALSE,1,0,"102,000.00",0,63139
4815_530_0,FALSE,FALSE,1,0,"112,000.00",0,63139
4815_540_0,FALSE,FALSE,1,0,"65,500.00",0,63139
4815_580_0,TRUE,FALSE,0,0,"61,670.00",0,63139
4815_600_0,FALSE,FALSE,1,0,"203,900.00",0,63139
4816_10_0,FALSE,FALSE,2,0,"54,000.00",0,63139
4816_20_0,FALSE,FALSE,2,0,"98,000.00",0,63139
4816_30_0,FALSE,FALSE,1,0,"131,500.00",0,63139
4816_35_0,FALSE,FALSE,2,0,"67,000.00",0,63139
4816_40_0,FALSE,FALSE,1,0,"67,500.00",0,63139
4816_50_0,FALSE,FALSE,1,0,"160,000.00",0,63139
4816_60_0,FALSE,FALSE,1,0,"68,000.00",0,63139
4816_80_0,FALSE,FALSE,1,0,"93,000.00",0,63139
4816_85_0,FALSE,FALSE,0,0,"289,900.00",0,63139
4816_90_0,FALSE,FALSE,1,0,"223,000.00",0,63139
4816_110_0,FALSE,FALSE,1,0,"55,000.00",0,63139
4816_120_0,FALSE,FALSE,1,0,"61,000.00",0,63139
4816_130_0,FALSE,FALSE,1,0,"120,000.00",0,63139
4816_140_0,FALSE,FALSE,1,0,"81,500.00",0,63139
4816_150_0,FALSE,FALSE,1,0,"46,900.00",0,63139
4816_160_0,FALSE,FALSE,1,0,"251,000.00",0,63139
4816_170_0,FALSE,FALSE,1,0,"175,000.00",0,63139
4816_175_0,FALSE,FALSE,1,0,"135,000.00",0,63139
4816_180_0,FALSE,FALSE,1,0,"99,900.00",0,63139
4816_190_0,FALSE,FALSE,1,0,"165,000.00",0,63139
4816_200_0,FALSE,FALSE,1,0,"135,000.00",0,63139
4816_230_0,FALSE,FALSE,2,0,"154,000.00",0,63139
4816_240_0,FALSE,FALSE,1,0,"76,750.00",0,63139
4816_260_0,FALSE,FALSE,1,0,"134,900.00",0,63139
4816_270_0,FALSE,FALSE,1,0,"12,000.00",2014,63139
4816_280_0,FALSE,FALSE,1,0,"35,000.00",0,63139
4816_290_0,FALSE,FALSE,1,0,"89,900.00",0,63139
4816_300_0,FALSE,FALSE,1,0,"85,900.00",0,63139
4816_330_0,FALSE,FALSE,1,0,"123,500.00",0,63139
4816_340_0,FALSE,FALSE,1,0,"57,900.00",0,63139
4816_350_0,FALSE,FALSE,1,0,"45,500.00",0,63139
4816_360_0,FALSE,FALSE,1,0,"159,000.00",0,63139
4816_370_0,FALSE,FALSE,1,0,"12,000.00",0,63139
4816_380_0,FALSE,FALSE,1,0,"155,000.00",0,63139
4816_390_0,FALSE,FALSE,1,0,"94,900.00",0,63139
4816_400_0,FALSE,FALSE,1,0,"56,900.00",0,63139
4816_410_0,FALSE,FALSE,1,0,"22,500.00",0,63139
4816_420_0,FALSE,FALSE,1,0,"123,000.00",0,63139
4816_430_0,FALSE,FALSE,1,0,"61,500.00",0,63139
4816_440_0,FALSE,FALSE,1,0,"229,500.00",0,63139
4816_460_0,FALSE,FALSE,1,0,"154,900.00",0,63139
4816_470_0,FALSE,FALSE,1,0,"64,000.00",0,63139
4816_480_0,FALSE,FALSE,1,0,"56,000.00",0,63139
4816_500_0,FALSE,FALSE,2,0,"126,500.00",0,63139
4816_510_0,FALSE,FALSE,2,0,"140,000.00",0,63139
4816_515_0,FALSE,FALSE,2,0,"137,650.00",0,63139
4817_20_0,FALSE,FALSE,1,0,"8,557.00",0,63139
4817_60_0,FALSE,FALSE,1,0,"38,000.00",0,63139
4817_80_0,FALSE,FALSE,1,0,"90,000.00",0,63139
4817_115_0,FALSE,FALSE,1,0,"109,900.00",0,63139
4817_125_0,FALSE,FALSE,1,0,"92,000.00",0,63139
4817_136_0,FALSE,FALSE,1,0,"89,900.00",0,63139
4817_155_0,FALSE,FALSE,1,0,"85,000.00",0,63139
4818_10_0,FALSE,FALSE,0,0,"175,000.00",0,63139
4818_20_0,FALSE,FALSE,1,0,"42,600.00",0,63139
4818_50_0,FALSE,FALSE,1,0,"99,000.00",0,63139
4818_60_0,FALSE,FALSE,1,0,"87,500.00",0,63139
4818_110_0,FALSE,FALSE,2,0,"85,000.00",0,63139
4818_130_0,FALSE,FALSE,1,0,"19,000.00",0,63139
4818_140_0,FALSE,FALSE,1,0,"41,000.00",0,63139
4818_150_0,FALSE,FALSE,1,0,"24,500.00",0,63139
4818_160_0,FALSE,FALSE,1,0,"45,000.00",0,63139
4819_20_0,FALSE,FALSE,1,0,"120,000.00",0,63139
4819_30_0,FALSE,FALSE,1,0,"145,000.00",0,63139
4819_40_0,FALSE,FALSE,1,0,"117,500.00",0,63139
4819_50_0,FALSE,FALSE,1,0,"108,500.00",0,63139
4819_60_0,FALSE,FALSE,1,0,"93,500.00",0,63139
4819_70_0,FALSE,FALSE,1,0,"100,500.00",0,63139
4819_80_0,FALSE,FALSE,1,0,"140,000.00",0,63139
4819_90_0,FALSE,FALSE,1,0,"131,000.00",0,63139
4819_100_0,FALSE,FALSE,1,0,"53,500.00",0,63139
4819_110_0,FALSE,FALSE,1,0,"38,000.00",0,63139
4819_120_0,FALSE,FALSE,1,0,"165,000.00",0,63139
4819_130_0,FALSE,FALSE,1,0,"110,000.00",0,63139
4819_160_0,FALSE,FALSE,1,0,"93,400.00",0,63139
4819_180_0,FALSE,FALSE,1,0,"120,000.00",0,63139
4819_190_0,FALSE,FALSE,1,0,"125,000.00",1998,63139
4819_200_0,FALSE,FALSE,1,0,"128,000.00",0,63139
4819_210_0,FALSE,FALSE,1,0,"49,900.00",0,63139
4819_220_0,FALSE,FALSE,1,0,"43,500.00",0,63139
4819_240_0,FALSE,FALSE,1,0,"132,000.00",0,63139
4819_250_0,FALSE,FALSE,1,0,"132,900.00",0,63139
4819_260_0,FALSE,FALSE,1,0,"135,000.00",0,63139
4819_270_0,FALSE,FALSE,1,0,"130,000.00",0,63139
4819_280_0,FALSE,FALSE,1,0,"169,000.00",0,63139
4819_290_0,FALSE,FALSE,1,0,"154,500.00",0,63139
4819_300_0,FALSE,FALSE,1,0,"160,000.00",0,63139
4819_310_0,FALSE,FALSE,1,0,"145,000.00",0,63139
4819_330_0,FALSE,FALSE,1,0,"165,000.00",0,63139
4819_370_0,FALSE,FALSE,1,0,"52,000.00",0,63139
4819_390_0,FALSE,FALSE,1,0,"144,500.00",0,63139
4819_400_0,FALSE,FALSE,1,0,"149,500.00",0,63139
4819_410_0,FALSE,FALSE,1,0,"143,500.00",0,63139
4819_420_0,FALSE,FALSE,1,0,"177,500.00",0,63139
4819_450_0,FALSE,FALSE,1,0,"169,500.00",0,63139
4819_460_0,FALSE,FALSE,1,0,"107,900.00",0,63139
4819_470_0,FALSE,FALSE,1,0,"83,000.00",0,63139
4820_10_0,FALSE,FALSE,1,0,"13,000.00",0,63143
4820_20_0,FALSE,FALSE,1,0,"78,900.00",0,63143
4820_80_0,FALSE,FALSE,1,0,"94,500.00",0,63143
4820_110_0,FALSE,FALSE,1,0,"98,300.00",0,63143
4820_130_0,FALSE,FALSE,1,0,"42,500.00",0,63143
4820_140_0,FALSE,FALSE,0,0,"35,000.00",2005,63143
4820_160_0,FALSE,FALSE,1,0,"36,050.00",0,63143
4820_170_0,TRUE,FALSE,0,0,"3,000.00",2008,63143
4820_190_0,FALSE,FALSE,1,0,"88,000.00",0,63143
4820_195_0,FALSE,FALSE,1,0,"42,400.00",0,63143
4820_205_0,FALSE,FALSE,1,0,"14,500.00",0,63143
4820_210_0,FALSE,FALSE,1,0,"28,000.00",0,63143
4820_230_0,FALSE,FALSE,1,0,"127,500.00",0,63143
4820_240_0,FALSE,FALSE,1,0,"100,000.00",0,63143
4820_270_0,FALSE,FALSE,1,0,"27,700.00",0,63143
4820_285_0,FALSE,FALSE,1,0,"65,000.00",0,63143
4820_310_0,FALSE,FALSE,1,0,"33,000.00",0,63143
4820_340_0,FALSE,FALSE,1,0,"32,500.00",0,63143
4820_360_0,FALSE,FALSE,1,0,"84,000.00",0,63143
4820_370_0,FALSE,FALSE,1,0,"45,000.00",0,63143
4820_410_0,TRUE,FALSE,0,0,"79,825.00",0,63143
4820_420_0,TRUE,FALSE,0,0,"77,500.00",0,63143
4820_480_0,FALSE,FALSE,1,0,"80,000.00",0,63143
4821.01_30_0,FALSE,FALSE,0,0,"105,000.00",0,63110
4821.01_190_0,FALSE,FALSE,4,0,"80,500.00",0,63110
4821.01_200_0,FALSE,FALSE,2,0,"163,000.00",0,63110
4821.02_25_0,FALSE,FALSE,2,0,"49,900.00",0,63110
4821.02_35_0,FALSE,FALSE,1,0,"39,900.00",0,63110
4821.02_40_0,FALSE,FALSE,2,0,"62,000.00",0,63110
4821.02_50_0,FALSE,FALSE,1,0,"54,900.00",0,63110
4821.02_60_0,FALSE,FALSE,2,0,"52,000.00",0,63110
4821.02_70_0,FALSE,FALSE,2,0,"90,000.00",0,63110
4821.02_80_0,FALSE,FALSE,2,0,"161,000.00",0,63110
4821.02_90_0,FALSE,FALSE,2,0,"111,000.00",0,63110
4821.02_100_0,FALSE,FALSE,1,0,"28,300.00",0,63110
4821.02_110_0,FALSE,FALSE,1,0,"125,000.00",0,63110
4821.02_120_0,FALSE,FALSE,2,0,"160,500.00",0,63110
4821.02_130_0,FALSE,FALSE,2,0,"124,700.00",0,63110
4821.02_140_0,FALSE,FALSE,2,0,"93,000.00",0,63110
4821.02_150_0,FALSE,FALSE,2,0,"50,000.00",0,63110
4821.02_160_0,FALSE,FALSE,2,0,"115,000.00",0,63110
4821.02_170_0,FALSE,FALSE,1,0,"150,000.00",0,63110
4821.02_190_0,FALSE,FALSE,1,0,"122,900.00",0,63110
4821.02_220_0,FALSE,FALSE,1,0,"91,200.00",0,63110
4821.02_230_0,FALSE,FALSE,2,0,"135,000.00",0,63110
4821.02_240_0,FALSE,FALSE,1,0,"180,000.00",0,63110
4821.02_250_0,FALSE,FALSE,1,0,"206,585.00",0,63110
4821.02_260_0,FALSE,FALSE,1,0,"175,000.00",0,63110
4821.02_270_0,FALSE,FALSE,1,0,"115,500.00",0,63110
4821.02_290_0,FALSE,FALSE,1,0,"21,000.00",0,63110
4821.02_300_0,FALSE,FALSE,1,0,"53,000.00",0,63110
4821.02_330_0,FALSE,FALSE,1,0,"42,000.00",0,63110
4821.02_340_0,FALSE,FALSE,1,0,"165,000.00",0,63110
4821.02_350_0,FALSE,FALSE,1,0,"106,600.00",0,63110
4821.02_370_0,FALSE,FALSE,1,0,"53,900.00",0,63110
4821.02_380_0,FALSE,FALSE,1,0,"170,000.00",0,63110
4821.02_390_0,FALSE,FALSE,1,0,"164,000.00",0,63110
4821.02_410_0,FALSE,FALSE,1,0,"55,000.00",0,63110
4821.02_420_0,FALSE,FALSE,1,0,"53,013.00",0,63139
4821.02_440_0,FALSE,FALSE,1,0,"44,000.00",0,63139
4821.02_510_0,FALSE,FALSE,2,0,"100,000.00",0,63139
4821.02_520_0,FALSE,FALSE,1,0,"170,000.00",0,63139
4821.02_530_0,FALSE,FALSE,1,0,"74,000.00",0,63139
4821.02_540_0,FALSE,FALSE,1,0,"158,000.00",0,63139
4821.02_550_0,FALSE,FALSE,1,0,"49,000.00",0,63139
4821.02_610_0,FALSE,FALSE,1,0,"131,500.00",0,63139
4821.02_620_0,FALSE,FALSE,1,0,"128,500.00",1989,63139
4821.02_630_0,FALSE,FALSE,1,0,"132,500.00",0,63139
4821.02_640_0,FALSE,FALSE,1,0,"32,000.00",0,63139
4821.02_650_0,FALSE,FALSE,1,0,"50,000.00",0,63139
4821.02_660_0,FALSE,FALSE,1,0,"36,000.00",0,63139
4822_120_0,TRUE,FALSE,0,0,"49,900.00",2017,63120
4822_195_0,FALSE,FALSE,1,0,"50,000.00",0,63120
4822_210_0,TRUE,FALSE,0,0,"6,800.00",2002,63120
4822_220_0,TRUE,FALSE,0,0,"12,300.00",1991,63120
4822_300_0,TRUE,FALSE,0,0,"11,900.00",1992,63120
4822_340_0,TRUE,FALSE,0,0,"56,000.00",2017,63120
4822_350_0,TRUE,FALSE,0,0,"12,500.00",2007,63120
4822_355_0,TRUE,FALSE,0,0,"12,500.00",2007,63120
4822_360_0,FALSE,FALSE,1,0,"43,000.00",2007,63120
4822_500_0,FALSE,FALSE,0,0,"7,000.00",0,63120
4823_130_0,TRUE,FALSE,0,0,"15,000.00",2000,63120
4824_50_0,FALSE,FALSE,1,0,"1,300.00",0,63112
4824_60_0,FALSE,FALSE,1,0,"5,000.00",2018,63112
4824_80_0,FALSE,FALSE,1,0,"24,000.00",2004,63112
4824_200_0,FALSE,FALSE,1,0,"65,000.00",0,63120
4824_320_0,FALSE,FALSE,1,0,"30,000.00",0,63120
4824_340_0,TRUE,FALSE,0,0,"25,000.00",2017,63120
4824_370_0,FALSE,FALSE,7,0,"35,000.00",1998,63120
4824_520_0,TRUE,FALSE,0,0,"74,000.00",2010,63120
4824_590_0,FALSE,FALSE,1,0,"20,000.00",0,63112
4825_30_0,FALSE,FALSE,4,0,"55,000.00",2018,63112
4825_70_0,TRUE,FALSE,0,0,"37,000.00",0,63112
4825_80_0,FALSE,FALSE,1,0,"37,000.00",2018,63120
4825_180_0,FALSE,FALSE,1,0,"19,900.00",2009,63120
4825_250_0,TRUE,FALSE,0,0,"20,000.00",2002,63120
4825_330_0,FALSE,FALSE,1,0,"12,000.00",0,63120
4825_360_0,TRUE,FALSE,0,0,"3,010.00",2008,63120
4825_390_0,FALSE,FALSE,1,0,"36,000.00",2018,63120
4825_395_0,FALSE,FALSE,1,0,"39,900.00",2018,63120
4825_420_0,FALSE,FALSE,4,0,"64,500.00",2018,63120
4825_430_0,FALSE,FALSE,4,0,"32,000.00",2018,63120
4825_460_0,FALSE,FALSE,2,0,"11,000.00",0,63120
4825_470_0,TRUE,FALSE,0,0,"15,275.00",0,63112
4825_490_0,FALSE,FALSE,1,0,"55,600.00",2018,63112
4826_210_0,FALSE,FALSE,1,0,"1,350.00",2016,63112
4826_290_0,FALSE,FALSE,2,0,"32,000.00",0,63112
4826_330_0,TRUE,FALSE,0,0,"10,000.00",1993,63112
4826_380_0,TRUE,FALSE,0,0,"5,500.00",2018,63112
4826_390_0,FALSE,FALSE,1,1,"8,000.00",1993,63112
4826_470_0,TRUE,FALSE,0,0,"2,800.00",0,63112
4826_530_0,TRUE,FALSE,0,0,"5,000.00",0,63112
4826_700_0,TRUE,FALSE,2,0,"1,200.00",2006,63112
4827_50_0,FALSE,FALSE,1,0,"25,000.00",2018,63112
4827_140_0,FALSE,FALSE,1,0,"18,312.00",0,63112
4827_290_0,FALSE,FALSE,4,0,"60,000.00",0,63112
4827_310_0,FALSE,FALSE,1,0,"83,500.00",0,63112
4827_320_0,FALSE,FALSE,1,0,"9,000.00",0,63112
4827_350_0,FALSE,FALSE,1,0,"18,000.00",0,63112
4827_590_0,TRUE,FALSE,0,0,"22,000.00",2002,63112
4827_660_0,FALSE,FALSE,1,0,"45,000.00",0,63112
4827_670_0,TRUE,FALSE,0,0,"13,500.00",1998,63112
4827_770_0,FALSE,FALSE,1,0,"65,000.00",1993,63112
4827_800_0,FALSE,FALSE,2,0,"30,000.00",2018,63112
4827_830_0,FALSE,FALSE,2,0,"65,000.00",2018,63112
4828.03_30_0,FALSE,FALSE,1,0,"91,500.00",0,63143
4828.03_40_0,FALSE,FALSE,1,0,"145,000.00",0,63143
4828.03_60_0,FALSE,FALSE,1,0,"63,000.00",0,63143
4828.03_70_0,FALSE,FALSE,1,0,"113,744.00",0,63143
4828.03_80_0,FALSE,FALSE,1,0,"128,000.00",0,63143
4828.03_90_0,FALSE,FALSE,1,0,"67,000.00",0,63143
4828.03_100_0,FALSE,FALSE,1,0,"85,000.00",0,63143
4828.03_110_0,FALSE,FALSE,1,0,"219,355.00",0,63143
4828.03_120_0,FALSE,FALSE,1,0,"65,500.00",0,63143
4828.03_130_0,FALSE,FALSE,1,0,"37,100.00",0,63143
4828.03_160_0,FALSE,FALSE,1,0,"62,000.00",0,63143
4828.03_170_0,FALSE,FALSE,1,0,"110,000.00",0,63143
4828.03_190_0,FALSE,FALSE,1,0,"168,000.00",0,63143
4828.03_200_0,FALSE,FALSE,1,0,"49,900.00",0,63143
4828.03_210_0,FALSE,FALSE,1,0,"58,000.00",0,63143
4828.03_220_0,FALSE,FALSE,1,0,"210,000.00",0,63143
4828.03_230_0,FALSE,FALSE,1,0,"151,500.00",0,63143
4828.03_240_0,FALSE,FALSE,1,0,"80,000.00",0,63143
4828.03_250_0,FALSE,FALSE,1,0,"100,000.00",0,63143
4828.03_260_0,FALSE,FALSE,1,0,"138,000.00",0,63143
4828.03_270_0,FALSE,FALSE,1,0,"29,000.00",0,63143
4828.03_290_0,FALSE,FALSE,1,0,"43,000.00",0,63143
4828.03_300_0,FALSE,FALSE,1,0,"39,000.00",0,63143
4828.03_310_0,FALSE,FALSE,1,0,"79,900.00",0,63143
4828.03_320_0,FALSE,FALSE,1,0,"35,900.00",0,63143
4828.03_340_0,FALSE,FALSE,1,0,"118,500.00",0,63143
4828.03_350_0,FALSE,FALSE,1,0,"51,500.00",0,63143
4828.04_30_0,FALSE,FALSE,1,0,"252,000.00",0,63143
4828.04_40_0,FALSE,FALSE,1,0,"55,000.00",0,63143
4828.04_50_0,FALSE,FALSE,1,0,"52,000.00",0,63143
4828.04_60_0,FALSE,FALSE,1,0,"199,000.00",0,63143
4828.04_70_0,FALSE,FALSE,1,0,"147,500.00",0,63143
4828.04_100_0,FALSE,FALSE,1,0,"67,750.00",0,63143
4828.04_120_0,FALSE,FALSE,1,0,"145,000.00",0,63143
4828.04_130_0,FALSE,FALSE,1,0,"72,000.00",0,63143
4828.04_140_0,FALSE,FALSE,1,0,"244,250.00",0,63143
4828.04_150_0,FALSE,FALSE,1,0,"100,000.00",0,63143
4829.03_30_0,FALSE,FALSE,1,0,"162,500.00",0,63143
4829.03_50_0,FALSE,FALSE,1,0,"73,500.00",0,63143
4829.03_60_0,FALSE,FALSE,1,0,"189,000.00",0,63143
4829.03_80_0,FALSE,FALSE,1,0,"56,500.00",0,63143
4829.03_100_0,FALSE,FALSE,1,0,"62,500.00",0,63143
4829.03_110_0,FALSE,FALSE,1,0,"31,500.00",0,63143
4829.03_120_0,FALSE,FALSE,1,0,"35,000.00",0,63143
4829.03_140_0,FALSE,FALSE,1,0,"92,100.00",0,63143
4829.03_160_0,FALSE,FALSE,1,0,"136,000.00",0,63143
4829.03_180_0,FALSE,FALSE,1,0,"108,000.00",0,63143
4829.03_190_0,FALSE,FALSE,1,0,"41,000.00",0,63143
4829.03_210_0,FALSE,FALSE,1,0,"48,000.00",0,63143
4829.03_220_0,FALSE,FALSE,1,0,"92,900.00",0,63143
4829.03_250_0,FALSE,FALSE,1,0,"63,000.00",0,63143
4829.03_260_0,FALSE,FALSE,1,0,"47,800.00",0,63143
4829.03_270_0,FALSE,FALSE,1,0,"65,000.00",0,63117
4829.03_275_0,FALSE,FALSE,1,0,"32,500.00",1991,63117
4829.03_290_0,FALSE,FALSE,1,0,"161,500.00",0,63143
4829.03_300_0,FALSE,FALSE,1,0,"42,000.00",0,63143
4829.03_310_0,FALSE,FALSE,1,0,"120,500.00",0,63143
4829.03_320_0,FALSE,FALSE,1,0,"47,000.00",0,63143
4829.03_331_0,FALSE,FALSE,1,0,"215,000.00",1990,63143
4829.03_333_0,FALSE,FALSE,1,0,"285,000.00",0,63143
4829.03_334_0,FALSE,FALSE,0,0,"231,000.00",0,63143
4829.03_335_0,FALSE,FALSE,1,0,"302,500.00",0,63143
4829.03_336_0,FALSE,FALSE,1,0,"287,517.00",0,63143
4829.04_10_0,FALSE,FALSE,1,0,"50,000.00",0,63143
4829.04_20_0,FALSE,FALSE,1,0,"64,900.00",0,63143
4829.04_90_0,FALSE,FALSE,2,0,"59,500.00",0,63143
4829.04_100_0,FALSE,FALSE,1,0,"127,000.00",0,63143
4829.04_110_0,FALSE,FALSE,1,0,"88,000.00",0,63143
4829.04_120_0,FALSE,FALSE,1,0,"53,000.00",0,63143
4831_10_0,FALSE,FALSE,1,0,"64,000.00",0,63117
4831_20_0,FALSE,FALSE,1,0,"107,000.00",0,63117
4831_60_0,FALSE,FALSE,1,0,"29,000.00",0,63117
4831_80_0,FALSE,FALSE,1,0,"150,000.00",0,63117
4831_100_0,FALSE,FALSE,1,0,"140,000.00",0,63117
4831_110_0,FALSE,FALSE,1,0,"17,000.00",2018,63117
4831_120_0,FALSE,FALSE,1,0,"20,000.00",0,63117
4831_130_0,FALSE,FALSE,1,0,"172,000.00",0,63117
4831_140_0,FALSE,FALSE,1,0,"82,500.00",0,63117
4831_150_0,FALSE,FALSE,1,0,"76,500.00",0,63117
